MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
2.5168,40,9.7421,2.7037,4939,3.5906,34.1083,-117.4925,121647
1.9247,20,3.2125,4.2648,256,2.9281,36.1166,-115.8548,79686
10.8889,34,8.4433,1.5015,3116,1.5696,38.2867,-119.4336,550999
7.4188,26,8.0987,2.2959,3313,2.8924,37.4254,-114.2004,398406
8.9549,48,5.1647,2.5074,882,4.6894,41.9089,-118.5739,432805
9.0284,21,4.6153,3.1417,1315,4.5041,37.9278,-117.1778,470902
5.2446,23,7.3293,0.8498,4495,1.3455,34.2178,-122.0791,281929
7.9245,18,5.757,1.4316,3692,2.7621,37.6348,-119.8781,365830
7.8553,24,6.6876,2.2902,447,3.0382,35.2535,-119.3397,395372
6.7438,42,5.2319,4.142,2983,3.7643,38.655,-115.7368,295427
12.5791,29,6.0144,1.3408,2635,4.0664,32.3931,-116.262,651805
7.5907,38,2.7024,4.4669,1775,4.314,34.7642,-118.575,345947
9.6492,38,1.4986,2.0262,4574,3.3855,37.4834,-115.9485,470628
13.5895,13,4.2033,1.6423,3044,4.5289,39.7679,-115.8893,694706
13.1942,32,5.1928,2.3422,1796,3.226,40.3344,-117.4028,635234
13.5207,19,9.1543,2.9917,823,1.0924,41.1445,-114.5742,718219
5.1451,17,4.7255,3.8029,2514,2.8345,35.7829,-115.4334,274268
1.9723,2,4.9053,2.6462,1005,1.6447,37.8729,-121.8259,116043
5.0244,18,7.0735,4.181,3755,3.2964,37.8588,-120.5494,286244
5.2625,39,2.8611,4.1843,1521,3.7231,40.9943,-122.7357,220424
13.7764,27,8.8448,0.5078,3454,3.7241,40.4622,-119.7602,733477
10.2648,14,4.8488,4.0621,2224,2.9617,36.2452,-120.6019,518695
2.603,15,9.3771,2.4924,2841,3.8676,37.9502,-116.1586,159904
3.3276,8,3.4414,4.8519,4971,1.4573,41.1571,-115.9571,139445
3.6016,9,5.1903,4.191,4411,4.791,41.9982,-119.4298,196557
10.0107,21,8.0035,2.228,3624,4.3728,39.385,-118.9016,544386
11.4281,43,6.0033,3.3558,2213,4.4201,32.6854,-115.2464,605243
13.1052,35,6.9512,1.3741,3640,1.1322,40.9184,-118.7005,647434
14.1986,14,3.5263,1.8066,2761,1.9174,36.7788,-114.683,735259
4.223,27,3.9561,1.4095,3134,1.3971,35.5064,-115.6438,219449
5.6819,8,5.5685,3.8802,3883,4.4616,34.9013,-119.4746,323554
4.7444,35,2.8223,0.537,4783,3.9996,40.0369,-114.6491,208094
6.3433,18,2.1368,2.3327,4653,1.3847,40.9829,-116.1586,288070
13.848,14,8.5942,4.269,1834,2.6083,38.8575,-114.4275,711060
9.264,8,7.9737,3.6909,1020,3.0476,32.5958,-121.9111,497824
11.4656,49,9.3885,2.3979,3965,3.8605,41.8683,-117.0928,602201
8.1166,8,6.279,3.3487,2775,2.1737,37.5776,-114.7913,430347
1.8896,37,4.7824,2.4431,3581,2.1617,40.2745,-123.9797,102149
2.3666,44,1.9272,4.298,553,3.1266,39.2115,-123.0268,52722
8.762,2,8.6542,3.0767,4707,3.1023,35.3529,-122.7875,437906
11.2037,17,5.1063,3.3468,1482,1.4486,41.1787,-119.9391,563841
4.407,13,6.0502,4.9488,1775,3.8507,35.0482,-115.2492,229966
11.2458,14,3.8217,3.9655,2045,1.714,41.7975,-119.2069,562439
12.444,41,5.7149,1.7868,4976,4.3994,41.8399,-123.1873,627429
7.0606,41,8.0358,3.9784,4277,4.0928,32.4318,-121.8155,319976
11.5767,9,7.4103,4.6782,808,4.9236,33.2926,-120.5034,565774
6.9544,27,9.9003,1.8278,1154,1.6843,34.3441,-115.1887,450611
10.6577,20,5.4608,4.1778,498,4.778,35.6927,-121.9929,580070
11.814,38,5.7673,1.5702,4165,3.9307,38.5344,-116.9615,620771
14.891,12,1.4745,2.4532,3705,4.5249,35.6513,-115.5082,766200
6.1629,42,4.5044,3.6058,2139,1.1371,41.3732,-118.871,287589
7.0491,22,9.2989,1.5959,371,2.2837,36.7611,-117.8432,415831
3.7359,37,4.1543,1.3428,1511,1.1179,37.5734,-118.6035,152001
4.255,50,7.895,2.5814,3012,1.7277,38.263,-116.3859,212911
10.8608,39,9.7984,4.0244,4543,4.5371,36.2544,-118.772,571982
13.8801,31,2.1416,3.1814,3085,2.6433,38.3462,-114.5727,700093
6.8272,13,4.0059,3.6555,4731,3.686,32.8961,-115.3481,284390
3.9279,1,5.2694,3.6017,4751,2.9357,37.0207,-116.5003,265917
5.3488,38,3.1364,2.9502,359,2.8945,35.3022,-120.6762,263879
7.6432,40,1.1119,1.9202,3069,3.5992,34.0205,-117.969,354560
5.4238,9,5.2174,2.3977,2206,2.7391,32.3775,-122.7135,294557
4.6533,39,5.8295,2.2128,2261,1.0828,39.809,-120.0355,219121
11.4358,10,6.6289,0.8558,3436,4.2021,33.2137,-118.5848,581597
1.6059,29,8.4449,4.5431,3857,2.0938,33.7097,-120.534,84935
8.7796,40,3.2774,3.3883,880,3.6856,33.6816,-123.0881,423763
12.2159,30,1.5493,4.3574,3682,3.6327,41.8043,-120.8732,566118
5.0941,2,1.8085,3.9923,3550,1.5784,34.5338,-114.7748,251274
9.6444,18,5.4767,0.8073,4248,1.6585,33.8628,-117.9057,505658
10.5302,28,9.3001,1.4734,160,2.7912,41.6924,-122.0357,540946
10.3428,47,9.8399,4.7783,2536,2.3671,38.2721,-116.0407,499115
7.519,32,2.8455,2.5787,943,2.0936,38.8248,-114.9412,359731
6.1788,24,2.3677,4.1537,1087,2.2371,40.1492,-118.4078,241043
12.785,38,4.1812,3.0896,1508,2.0178,37.4626,-119.6733,651079
11.739,14,5.175,4.206,1791,1.443,37.428,-120.3992,609762
5.8369,25,8.2726,3.8057,918,1.3514,41.9831,-122.3511,302165
2.8908,25,7.9715,1.7588,680,4.5201,38.899,-123.4471,170106
2.4694,32,9.304,4.9605,3332,4.2595,39.1151,-121.834,135569
2.7727,27,8.7229,2.7073,4162,2.9771,32.8816,-119.165,163753
9.3687,32,4.9491,3.1325,3506,2.2792,33.1429,-123.4831,438386
2.1974,31,1.1712,2.932,2468,3.7468,37.077,-114.2083,88578
6.0485,50,3.1293,4.4833,2519,1.4366,39.2872,-117.0485,261328
11.6682,24,6.4905,1.7595,2939,1.4063,39.5386,-120.5648,596515
5.4737,35,5.5134,0.7777,620,1.5646,39.8348,-119.7181,305387
11.8047,30,3.1614,2.4264,2566,3.7683,39.1281,-114.1134,617359
11.5638,33,2.1844,4.6324,4512,4.2862,33.1726,-120.4643,504015
4.8187,33,2.9441,2.4769,427,3.1451,40.3392,-122.463,251872
11.3391,46,3.3377,1.749,4011,1.6746,39.6675,-119.6499,508792
11.595,27,8.8056,3.2832,634,2.3472,35.7346,-122.0128,577837
6.8656,33,7.3924,3.819,4641,4.2917,36.0868,-118.1227,325414
4.3407,33,5.971,2.5824,4623,3.0504,37.5357,-120.1926,226479
8.5372,4,1.1885,2.2101,2334,2.8045,41.9283,-121.3579,394714
13.9389,30,8.3908,2.1403,820,3.6363,39.4421,-121.0714,718262
10.1348,44,5.9722,2.3959,702,2.4189,40.3778,-114.3786,505745
3.8345,15,6.6461,4.292,3438,1.0172,34.0566,-120.229,167070
10.7172,29,1.5908,2.6715,3770,4.7631,37.0576,-114.6192,498114
7.2672,28,8.3337,1.9146,3691,3.8423,37.6265,-118.4813,382610
9.4856,32,8.4883,1.3204,598,4.8321,32.4424,-118.3709,506659
11.4099,36,8.9501,1.7718,4285,4.4002,33.115,-123.1581,622688
8.4518,30,5.7528,2.5823,619,2.4958,34.1443,-114.2271,439949
12.4888,42,4.5464,2.9652,3286,2.5145,40.8339,-118.7547,607217
11.2491,43,1.6574,3.2967,2181,1.5769,39.7518,-115.4843,506815
9.8035,38,2.745,0.8212,3271,4.2292,36.8631,-117.1147,430671
3.5357,42,3.0301,3.2593,944,3.4788,39.8421,-119.1287,121772
12.7853,12,1.5642,2.084,3777,2.0232,37.2125,-117.0945,640168
14.1347,3,2.3894,1.6564,1506,4.8402,41.2191,-122.9005,730030
3.349,15,8.9812,1.9898,3876,4.0712,34.8524,-123.4205,217978
8.0913,48,5.9086,4.0301,2655,4.5304,33.1886,-120.4476,389009
4.995,10,7.8804,4.1148,2396,1.6961,32.4903,-122.0902,281687
11.6861,22,3.4752,0.9669,1281,3.3703,36.3822,-115.1475,557616
11.242,23,2.2114,2.726,3580,4.9635,35.0527,-120.9978,536151
3.4019,11,4.3593,2.8827,4356,2.3978,41.6739,-117.3829,186078
13.3399,16,8.1369,0.636,627,2.6135,40.8239,-114.8876,741751
3.9431,49,3.676,3.7268,594,3.1484,36.2993,-123.3812,167613
12.263,46,2.8408,2.1506,2944,1.1782,32.1662,-116.909,577886
7.6692,16,1.2016,2.381,2417,1.9034,32.94,-123.8949,410304
5.9317,14,6.6161,3.2447,2384,2.2916,34.1541,-115.4107,283868
3.6362,6,4.9224,2.6102,472,1.0371,35.9225,-114.1523,176347
3.7628,42,3.3288,3.8658,4073,2.2629,40.0168,-121.6876,199502
10.4355,17,5.6778,3.1814,3579,3.1812,40.5281,-122.3881,517569
8.9308,31,7.3056,1.5172,2526,1.0771,41.991,-119.0117,438420
3.1482,42,3.2272,4.4172,1820,3.1273,37.3113,-114.4856,99893
3.0214,10,6.4789,1.4711,1588,4.1991,41.4807,-121.0056,243333
2.4762,46,3.3414,3.7109,205,1.5842,38.5318,-120.824,87424
11.5409,20,9.8799,4.0649,1145,4.8456,36.7796,-117.7986,626326
11.1104,49,7.5915,3.5973,4469,2.66,33.3501,-116.8505,530456
2.2888,9,6.4239,2.3981,4508,2.7533,41.166,-118.5768,141818
9.0636,15,2.551,4.4508,3940,3.0592,40.9384,-121.7638,450346
2.6431,39,6.2775,1.9746,968,2.5727,40.7943,-114.9732,182614
13.7006,2,8.2041,3.5918,1981,3.6095,41.6368,-118.774,701187
13.7461,4,7.634,4.4495,2842,1.7117,40.1906,-114.5363,757003
10.9261,24,8.0022,1.1994,2165,4.6816,32.0555,-119.2312,609156
14.0036,18,3.8602,3.4369,3880,4.4733,39.1504,-122.6319,699316
12.4546,11,3.9544,4.5543,3949,3.5791,36.1584,-120.3315,602528
12.6853,37,5.85,0.9639,1475,4.1574,41.4411,-118.5666,631792
9.1911,26,3.5079,1.1559,2442,3.8341,39.8433,-122.0655,448930
5.6318,8,2.0171,2.2022,4359,2.8975,40.0314,-119.9397,293714
4.4403,22,5.1501,4.9744,3990,1.6224,33.0883,-122.9362,213741
5.9172,5,1.0173,1.5077,2002,2.2969,36.642,-115.077,322400
9.9847,2,7.8468,1.9612,4850,4.5379,36.5585,-114.4252,546128
3.8309,5,7.7472,4.2579,4510,3.6634,36.9457,-119.4391,219782
4.9916,35,5.9672,1.0883,4612,4.4612,39.9618,-115.0522,233122
7.8188,32,7.7286,4.9829,1959,4.5114,34.2049,-122.2268,418830
4.6462,44,6.6208,3.8249,4502,3.1091,33.7944,-123.3082,207187
9.4467,19,7.2771,4.8163,3814,2.7461,40.5789,-120.7268,445741
13.9629,39,1.5819,1.1498,731,2.7172,40.3482,-121.6134,652077
11.5992,51,8.9314,1.546,4296,2.7761,38.662,-121.6435,562168
10.4968,4,6.7954,2.1685,4869,4.7848,32.6255,-116.2158,584607
9.3667,23,6.4957,0.7296,1933,1.6012,39.2005,-115.8523,488134
8.0873,46,4.4852,0.7731,1900,1.6072,33.0789,-118.3675,393145
4.0186,19,1.2532,4.5672,4815,2.5489,35.9686,-116.7794,188365
13.5786,26,9.1132,0.6924,2643,4.2075,40.3937,-121.1661,702260
4.8552,50,9.871,3.8748,201,4.4089,32.3062,-117.0197,291303
2.7327,26,8.2701,3.7294,1512,4.3019,38.3428,-116.4537,132182
11.6252,7,9.2354,0.8277,4438,3.328,37.5238,-114.5628,577676
3.8708,32,2.0886,1.3444,4543,4.4309,35.7688,-123.128,208944
6.5206,47,2.1581,2.5467,4228,1.7711,34.1309,-115.5295,220287
1.8818,33,8.9165,3.3875,180,3.3946,33.6567,-122.385,169431
3.3504,44,1.5176,4.5312,3946,2.3142,40.4003,-119.7129,112507
3.8382,26,1.8388,2.8707,1931,2.0924,33.1063,-123.9374,189376
2.2345,24,8.3516,4.7137,2310,1.3986,41.6517,-114.4691,89526
10.3649,51,6.0128,1.3561,4906,2.4592,33.961,-114.3666,506337
12.7996,23,4.5255,3.3025,3691,1.1396,39.2136,-114.4262,642079
6.5398,38,5.981,4.3009,3542,2.4095,37.5724,-123.1049,338483
13.3068,26,8.9087,1.55,2639,2.8993,35.7438,-120.9062,716425
4.3802,45,7.8142,4.0485,2626,2.4311,41.1423,-120.0084,210756
5.8928,31,7.2245,2.3013,4315,4.0848,32.3415,-114.2131,307268
3.5349,6,9.792,4.9983,4200,2.123,39.6702,-116.1385,212244
9.8775,45,5.6918,0.912,315,1.2996,39.3964,-117.5278,489263
7.1682,31,1.0569,2.9897,3809,1.7966,40.356,-120.154,300529
9.7793,47,4.8613,4.0237,3888,4.2803,40.9171,-114.2542,478799
11.7826,48,1.8691,3.5429,2873,3.5437,36.5732,-116.8833,517555
8.867,40,2.0481,2.7751,701,3.3091,38.7509,-118.7975,421961
9.973,45,3.2941,2.809,1972,3.1542,37.7523,-118.8349,462452
14.1259,45,4.4323,2.3244,2230,3.9962,37.9172,-123.2353,630993
5.5374,12,5.3344,2.0404,277,1.7852,32.2497,-120.2101,332479
6.3487,51,2.5284,3.1715,791,1.8389,41.6283,-122.6223,233847
11.189,17,3.8055,3.8677,2177,1.5208,33.6209,-116.6191,554875
9.7526,26,3.4889,1.7567,826,2.3573,36.1436,-115.2333,512282
3.9102,3,4.2872,4.7598,2034,2.0956,39.0041,-114.6914,194975
6.578,15,1.9719,2.1417,4026,4.6607,34.1308,-114.2272,398137
7.8158,49,4.5761,2.4529,3774,1.0497,33.1613,-121.8487,354567
7.1618,38,5.9892,2.3501,2153,2.8966,40.9574,-118.8603,335294
3.9067,24,1.8725,1.001,1857,3.9226,37.8046,-116.6477,233244
13.9798,51,5.6869,1.0216,2152,4.6264,33.3471,-117.5514,675593
11.7913,30,7.8032,4.0787,4259,4.8642,40.7302,-114.0043,614782
7.9983,44,1.0742,2.216,1137,1.2772,33.8867,-121.4545,375430
10.6808,36,1.4278,1.4719,4759,1.7803,38.5747,-118.1264,493042
13.6133,44,5.1983,3.6847,3444,4.9961,40.5554,-121.2912,669010
3.3384,27,8.855,4.8188,779,2.2539,38.1968,-117.2865,182552
4.88,22,9.9801,4.7156,3138,1.2223,32.0698,-121.0968,346389
8.8265,2,1.8405,3.7553,4542,4.7348,38.4964,-116.7553,478641
12.2866,7,1.1651,1.3623,3368,2.6136,37.6774,-117.616,632506
1.9894,16,3.0589,1.1934,3380,2.1641,37.2809,-122.2634,112113
14.7842,24,5.2072,4.4195,3202,1.6024,35.0614,-121.7512,713544
7.6412,30,6.1462,4.8327,284,2.7008,38.2648,-119.1846,350380
6.3496,44,9.7614,3.3004,4785,2.4712,32.1652,-116.973,339885
5.4518,48,8.9962,4.5556,4666,4.6965,37.1815,-122.4271,290530
3.8538,46,6.0589,4.167,4032,1.8474,35.2823,-121.1444,110953
12.1862,1,4.2554,1.1931,1738,1.3459,32.4784,-122.7604,607523
14.3981,27,3.8917,1.5034,2578,2.1058,34.6242,-123.0986,720659
7.0842,9,6.1536,0.8049,2735,3.1842,40.3668,-119.6986,379345
14.3577,7,7.4922,2.6333,1055,2.3114,34.5841,-121.7658,768899
12.6213,5,5.335,1.9578,4061,2.249,36.7206,-121.0883,647743
7.9942,30,3.7396,2.4172,3449,2.5918,37.6523,-117.712,398663
10.5994,42,6.5185,0.539,4481,4.4899,34.8713,-117.2262,580156
7.3723,27,6.0215,3.7456,3337,3.6509,37.4339,-123.6603,339878
9.0428,10,4.8463,1.4026,1886,3.1087,41.5545,-120.5854,481577
2.2836,25,7.7352,2.1572,823,2.6117,33.8422,-120.4122,199350
10.8996,18,3.54,2.3107,2141,1.2815,40.9217,-115.2278,530921
2.2131,7,5.3643,0.7981,3866,4.5381,37.6115,-119.4957,128480
12.5306,31,9.4631,2.1448,511,1.5135,39.793,-120.5697,683497
12.6368,32,7.5055,4.5493,614,1.7459,37.9913,-122.2364,635617
4.7005,50,4.4917,4.5194,1566,2.8006,35.053,-115.5685,227684
5.8694,45,5.9156,0.6107,1222,1.5608,37.7463,-115.2269,280178
7.9977,11,4.6493,0.6341,1569,3.5604,36.2606,-114.2564,444860
9.5549,10,2.0129,3.1728,2594,2.9773,37.938,-115.14,458168
5.3793,22,4.0144,1.4217,3702,2.9912,37.6541,-116.2979,275877
9.4986,31,8.744,4.5433,1001,4.8683,38.7803,-119.0581,496407
5.5201,41,5.1508,2.6728,169,3.695,39.2508,-116.7665,303781
2.2491,47,6.2617,1.9661,1618,3.9282,37.4769,-117.9901,114941
1.5341,14,2.633,4.7897,1569,3.4376,40.1071,-116.4916,29015
2.8655,3,4.2061,1.9307,3249,2.0381,38.8582,-116.9394,135194
12.1954,24,9.3628,1.9437,3185,1.252,34.5412,-119.4403,653799
14.4793,14,3.8282,1.0989,1316,3.2438,41.3878,-119.2705,719470
7.264,16,3.255,1.5001,2528,2.7861,32.7104,-117.4716,378360
8.4212,28,1.5031,3.9222,2905,1.4925,38.33,-115.344,355675
3.4825,35,1.8751,3.9189,2704,4.4381,38.1232,-119.4682,132109
8.9389,40,6.2631,2.2397,1865,2.9871,36.4442,-120.2442,426490
3.4528,2,6.9403,2.0722,691,2.8152,36.7724,-115.4752,219451
9.7514,34,6.7742,2.3828,2067,2.6695,39.7749,-121.0999,469165
14.099,18,5.8585,1.8538,3636,3.951,39.2222,-114.8433,722683
4.1419,7,5.4187,3.2351,4373,1.2071,36.1429,-118.6001,230699
11.8216,49,1.6493,4.2646,4117,1.8612,34.1418,-120.3743,516007
1.8173,38,8.5663,0.5422,3948,4.6093,32.6179,-119.9917,131790
6.5692,42,5.6177,4.712,4375,1.1607,39.2421,-118.5487,265663
2.9951,7,2.1872,1.0308,4273,3.443,38.963,-120.7844,131823
6.2584,4,2.2226,4.5487,1580,1.9653,34.8467,-116.2467,287300
3.8427,43,5.6166,1.551,2796,3.162,41.5299,-114.1867,166996
6.5396,16,3.2012,4.6266,516,3.1244,38.508,-115.7884,324014
7.1366,49,9.2977,4.043,4952,3.625,38.6586,-122.7803,394679
5.558,6,5.4905,1.7113,3842,1.687,37.6333,-120.7089,295027
10.3644,20,9.8058,0.6272,4141,3.5632,38.4614,-118.8563,615448
13.9045,31,7.6074,3.7213,394,4.1266,41.9907,-115.1699,741102
6.908,19,8.2963,4.1979,1064,1.7029,40.015,-119.3651,356659
4.0966,22,4.4999,3.5589,821,4.1577,36.2252,-120.7873,205564
5.1548,21,2.2062,2.2175,4548,1.4871,33.9496,-116.2433,285355
13.029,18,7.2073,1.0733,1492,2.0511,39.5331,-116.6076,700095
9.2171,32,4.6636,2.0617,437,2.4473,40.791,-122.5913,440035
7.6426,47,9.5399,1.7086,3613,2.2453,37.2274,-122.3585,422540
3.5201,34,2.7427,3.7539,2479,3.9352,41.235,-118.9215,145970
7.5713,51,6.6385,1.2171,572,2.0756,37.5833,-115.4199,383826
5.2596,27,8.7946,4.1879,931,4.0029,34.1661,-121.205,325330
14.2327,38,4.6255,3.2537,985,1.2284,36.2602,-117.6618,701848
13.4349,44,9.583,2.6716,1150,2.2743,36.2166,-119.7163,695877
2.6327,30,1.6895,2.121,716,4.6511,33.742,-123.7641,111349
8.4748,33,6.2823,2.7837,344,2.5422,38.8767,-119.2982,445086
4.5383,27,7.9965,2.9307,1900,2.8812,40.4226,-117.6431,219993
7.0455,23,2.8163,1.5664,788,4.0114,34.0893,-115.3391,330022
13.3374,43,1.5207,4.9494,2339,1.2152,39.679,-121.1221,632740
8.6214,19,1.7191,4.593,4400,3.8024,33.4575,-118.0949,471218
6.0119,31,3.8731,2.2586,4770,1.2577,35.3212,-114.7369,292322
4.3065,4,3.0085,1.6431,724,3.2102,39.3948,-117.9806,270680
12.3044,19,3.015,1.8817,4197,3.446,35.9989,-114.9266,596126
9.931,38,5.1267,4.9108,778,1.5786,32.08,-118.0716,483357
7.8189,40,1.7644,2.3318,3100,4.4038,40.1449,-117.898,294215
4.436,22,9.9595,4.6037,3027,3.2757,34.2427,-116.8183,253306
6.0123,9,7.2623,0.7656,1441,1.6191,40.5523,-116.4995,369269
14.4579,31,1.2726,3.9956,4976,4.4435,34.5429,-118.9183,664322
8.5212,10,7.2271,3.9296,2450,4.2991,34.5481,-117.5205,451298
6.9094,10,8.1265,3.4294,3696,3.6828,40.8378,-117.0364,410173
8.5392,30,2.7169,1.045,794,2.6219,35.4949,-122.4254,393329
12.0163,10,8.5625,4.9163,4350,2.9767,38.6664,-120.9624,643892
6.0915,36,6.5059,1.4575,957,3.8137,35.5703,-115.0581,271491
3.9125,18,8.3877,3.6937,4729,2.2015,37.413,-121.6016,249159
9.3966,44,7.4502,3.8816,2467,3.3817,39.7079,-117.6246,460885
10.4803,43,7.3417,3.9196,1145,3.4882,41.1848,-123.464,525736
11.1217,48,2.4242,4.217,1087,1.8884,38.5182,-115.7694,519244
13.4068,19,3.8422,4.9511,2637,1.5146,35.8075,-118.0825,591357
6.5109,43,5.7092,0.932,100,1.6592,35.9407,-118.9514,294121
2.5173,23,2.0129,2.6249,3111,1.0846,33.5608,-116.5872,100732
14.4377,4,5.3064,4.8868,3635,4.0044,37.6548,-116.3745,710672
7.3727,12,5.0079,4.4694,3514,4.2378,40.4224,-121.5371,341409
9.914,49,3.0873,4.9578,4233,4.1984,33.3016,-114.2418,464170
10.4951,24,2.7975,3.121,1548,4.7199,34.6102,-114.8845,494961
8.8779,13,3.2264,3.5278,2631,1.3391,32.1937,-121.8777,432516
4.271,4,6.446,1.6871,1638,4.7227,37.2608,-120.72,245294
11.6944,27,4.7346,2.5625,3471,3.0074,32.5818,-120.2494,571687
12.3507,38,4.7256,0.5943,3620,2.5735,37.7915,-116.1638,621978
8.9652,39,2.6356,3.7387,3256,1.5674,34.8425,-120.6598,382280
8.0956,8,8.0863,4.6664,1893,2.933,40.0271,-117.3083,446066
3.0382,26,7.3034,1.0047,3995,3.7268,37.3486,-117.4214,160301
2.6333,34,4.8617,2.5447,2359,1.3557,36.8155,-118.3415,122760
6.0841,9,2.2798,3.3043,4511,4.9112,34.3164,-117.7941,296289
5.6964,10,7.4323,3.3448,121,4.6671,41.2566,-121.7282,288581
14.3744,51,9.0896,1.8794,4704,4.549,41.5231,-122.476,733694
12.0789,1,2.6044,0.589,2384,2.6383,39.5413,-120.6392,613557
10.409,48,6.4239,4.4952,1833,4.4239,35.0627,-119.118,515356
8.4882,50,4.8188,0.913,2786,1.5017,39.8838,-118.666,378141
3.7595,8,1.7889,1.2996,4239,4.643,39.2425,-122.2626,210873
14.7092,10,7.5324,4.8325,380,4.4187,34.115,-116.9942,754706
6.563,43,1.6403,2.7517,3523,3.3487,32.816,-123.0291,300163
2.9435,49,7.3201,4.4332,1178,3.6494,33.9302,-114.1315,184937
8.1663,25,3.5304,4.5363,943,2.4029,40.6682,-116.0904,347522
13.299,31,6.0909,4.9525,3251,4.7954,33.5642,-114.9795,633675
13.4784,39,2.4441,0.6832,3500,1.267,39.9207,-119.3673,628064
1.648,3,4.3381,0.7385,3517,4.564,35.1845,-114.4614,119060
13.465,39,1.9368,1.3582,3674,2.0458,39.2347,-114.1571,644742
5.165,38,5.2057,3.4538,3570,4.2204,40.9945,-119.2525,229760
2.0261,35,2.9196,1.6788,423,1.1977,39.8813,-115.63,105486
12.9452,8,2.6914,2.7303,2964,1.9771,37.3739,-117.2927,665731
13.1622,1,1.9644,4.0386,2861,1.7912,32.0486,-121.9734,677145
9.5491,5,7.8889,1.3361,1043,4.9131,33.3784,-119.9694,560441
9.2549,51,6.7557,1.7865,1167,1.8391,39.8343,-116.8335,489453
12.4771,27,2.4121,3.7739,1439,2.4844,32.9716,-122.4318,581983
12.1152,45,5.2519,0.5346,1337,2.1922,41.7316,-120.7786,585941
13.5164,26,6.948,3.9082,1630,4.9437,41.7029,-120.7153,666901
8.9621,43,8.9026,3.5433,4210,3.4635,34.9392,-119.84,469320
14.5632,26,1.5361,1.0831,1927,2.4389,32.3419,-123.997,716892
14.948,11,4.2612,1.5974,3924,4.6316,39.4688,-120.979,786240
3.0734,34,6.5436,0.5693,1575,3.8289,33.9116,-121.9042,167944
12.9688,41,1.1406,3.1164,3446,3.8139,39.3337,-114.6047,636848
8.2476,2,3.1917,2.2869,2737,2.9455,35.3496,-115.6544,432257
6.7321,21,7.7041,2.4054,1470,2.9912,35.7279,-118.7367,358729
9.7765,51,4.2016,0.9643,2267,3.923,38.0093,-123.0916,473327
2.2555,26,1.7605,2.0854,4477,1.0405,33.639,-114.5335,122774
8.3372,12,6.6394,4.6355,461,2.7491,41.695,-120.0857,436804
13.257,9,3.2505,0.7913,597,4.925,32.4336,-116.3051,690861
4.3817,41,7.3149,4.8873,3488,3.6149,41.4783,-121.7417,220082
7.2563,23,9.1016,4.316,1775,2.5153,34.9857,-117.7038,404184
14.183,42,5.7507,1.4135,3912,1.6804,38.6645,-119.611,708722
7.2856,5,6.3923,3.6744,2507,2.4347,41.9798,-118.9294,405633
6.338,9,5.6297,0.9093,3975,2.9196,34.3698,-121.9799,360397
7.4472,50,8.357,1.2185,4134,3.5228,36.752,-115.2752,392266
8.5126,10,3.1754,2.6958,2983,4.9325,32.235,-117.1182,477602
10.0319,49,4.6139,2.3021,4098,2.9846,34.1475,-119.9078,457938
12.3094,10,9.0553,4.1676,1932,2.4544,33.3867,-120.336,667026
7.6034,14,7.5128,4.7266,2815,2.0152,39.5417,-123.4267,392067
12.536,36,3.8808,4.7427,3886,4.0643,38.9228,-120.0536,575606
8.7052,10,8.4937,1.1615,2066,2.8553,36.8885,-121.7295,484470
6.0695,50,3.1494,3.588,1563,3.9006,32.0175,-115.5843,240365
10.3823,37,6.7076,3.0685,846,2.1346,34.0576,-121.0332,524984
11.1893,41,9.6081,2.166,3123,2.4852,38.7641,-118.1792,587681
9.0337,38,6.1724,4.9767,841,4.8229,32.1336,-117.5195,454064
2.2643,48,8.1952,2.5522,3456,1.9338,37.8269,-117.8815,110154
3.7934,22,7.6189,3.494,1138,2.2744,33.6095,-117.7941,212845
5.3515,23,8.7915,2.7628,3512,3.0352,37.8201,-116.1265,281072
5.3154,16,9.7189,0.9631,4337,3.1032,39.909,-119.5765,310621
10.5912,11,1.2008,1.135,4670,1.2662,40.7423,-122.4427,491852
1.7477,47,1.2508,3.8756,383,4.886,36.3241,-119.0517,11712
11.7017,51,6.3498,4.1076,2865,2.2106,38.0344,-123.8561,513063
5.0821,35,9.5882,2.1372,3207,1.2148,37.3319,-116.7288,307624
5.6853,48,5.3711,0.8013,2329,2.0196,37.3994,-123.0399,307586
8.6268,20,8.558,4.8065,1516,2.5984,35.8618,-121.1734,412587
4.415,37,7.9112,2.7368,2367,1.9262,39.8919,-120.4736,237931
13.4404,41,5.4843,1.1037,4577,1.6198,35.3821,-115.456,635832
2.6525,5,5.6186,1.3931,3254,3.0281,37.9219,-116.3078,153767
7.4992,36,4.9243,0.7041,3228,4.1857,36.556,-115.3476,375602
12.9672,13,3.2698,3.6944,4062,3.8194,35.4305,-114.0628,628926
9.8139,17,8.7284,3.6684,278,2.7017,35.6525,-118.3247,552884
5.4464,26,2.8861,3.2113,4122,1.4955,36.3331,-122.5489,311613
7.1803,44,9.1623,2.9584,1943,4.8196,36.0779,-119.0249,348328
11.0404,20,4.2375,2.2167,2464,2.3469,39.0877,-115.4865,576199
14.639,39,1.2385,4.7779,422,1.4125,37.6456,-121.0298,690610
13.5574,33,2.5154,4.1023,113,2.3459,37.1067,-118.2371,646183
6.1228,30,8.9904,4.5843,345,3.7883,33.7141,-122.4416,310817
